,CAID,Name,Pattern,count
4189,419895,POSTO SAO CRISTOVAO,"['POSTO', 'SAO', 'CRISTOVAO']",1
4190,414361,WWW RALPHLAUREN CO UK,"['WWW', 'RALPHLAUREN', 'CO', 'UK']",1
4191,414361,DIANE VON FURSTENBERG,"['DIANE', 'VON', 'FURSTENBERG']",1
4192,414361,AE COM WEB PURCH,"['AE', 'COM', 'WEB', 'PURCH']",1
4193,414361,EVE ONLINE ITEMS,"['EVE', 'ONLINE']",2
4194,414361,ELECTROLUX,['ELECTROLUX'],1
4195,414361,GROUPON CA,"['GROUPON', 'CA']",1
4196,414361,MADBID,['MADBID'],1
4197,414361,WELLBID ZA10GROSZY,"['WELLBID', 'ZA10GROSZY']",1
4198,414361,ROYAL JORDANIAN ETKT,"['ROYAL', 'JORDANIAN', 'ETKT']",1
4199,414361,FOREVER LIVING PRODUCT,"['FOREVER', 'LIVING', 'PRODUCT']",1
4200,414361,FOREVERLIVING COM,['FOREVERLIVING'],2
4201,414361,FOREVER LIVING CANADA,"['FOREVER', 'LIVING', 'CANADA']",1
4202,414361,GUMTREE COM,"['GUMTREE', 'COM']",1
4203,414361,6GK7JNFYXMAY37G 30 D,"['6GK7JNFYXMAY37G', '30', 'D']",1
4204,414361,GAMIGO ONLINE GAMES,"['GAMIGO', 'ONLINE', 'GAMES']",1
4205,414361,EDREAMS,['EDREAMS'],1
4206,414361,AGODA HOTEL RESERVATIO,"['AGODA', 'HOTEL', 'RESERVATIO']",1
4207,414361,FIXIO U BILL COM 1 888,"['FIXIO', 'U', 'BILL', 'COM', '1', '888']",1
4208,414361,ARMANI COM,"['ARMANI', 'COM']",1
4209,414361,TWOO COM FAQ,"['TWOO', 'COM', 'FAQ']",1
4210,414361,AERLING 2CKRIN MERZ S,['AERLING'],10
4211,414361,BETFAIR,['BETFAIR'],2
4212,414361,PSTARS,['PSTARS'],1
4213,414361,BETFRED,['BETFRED'],1
4214,414361,HMV IRELAND,['HMV'],2
4215,414361,ELG MARKETING MO,"['ELG', 'MARKETING', 'MO']",1
4216,414361,NETELLER 1376,['NETELLER'],3
4217,414361,B365,['B365'],1
4218,414361,VODAFONE,['VODAFONE'],1
4219,414361,TIMBERLAND ONLINE,"['TIMBERLAND', 'ONLINE']",1
4220,414361,PDF U BILL COM 1 888 8,"['PDF', 'U', 'BILL', 'COM', '1', '888', '8']",1
4221,414361,DIESEL ONLINE STORE,"['DIESEL', 'ONLINE', 'STORE']",1
4222,414361,ABEBOOKS COM,"['ABEBOOKS', 'COM']",1
4223,414361,THE WESTIN DUBLIN,"['THE', 'WESTIN', 'DUBLIN']",1
4224,414361,TAXIKURIR SE HUDDINGE,"['TAXIKURIR', 'SE']",8
4225,414361,STEAMGAMES COM,"['STEAMGAMES', 'COM']",1
4226,414361,BENETTON 900014738,['BENETTON'],10
4227,414361,MONEYGRAM PAYMENTS SYS,"['MONEYGRAM', 'PAYMENTS', 'SYS']",1
4228,414361,SOLIDTECHIES U BILL CO,"['SOLIDTECHIES', 'U', 'BILL', 'CO']",1
4229,414361,PRADAGROUP COM,['PRADAGROUP'],2
4230,414361,YOOX GROUP,"['YOOX', 'GROUP']",1
4231,414361,ROSETTA STONE,"['ROSETTA', 'STONE']",2
4232,414361,JOCKEY CLUB RACECOURSE,"['JOCKEY', 'CLUB', 'RACECOURSE']",1
4233,414361,BLIZZARD ONLINE STORE,"['BLIZZARD', 'ONLINE', 'STORE']",1
4234,414361,WORLD OF WARCRAFT SUB,"['WORLD', 'OF', 'WARCRAFT', 'SUB']",1
4235,414361,BE2 CA,"['BE2', 'CA']",1
4236,414361,IPS MEEUS,"['IPS', 'MEEUS']",1
4237,414361,EUROP ASSISTANCE,"['EUROP', 'ASSISTANCE']",1
4238,414361,YSL YSL COM,"['YSL', 'YSL', 'COM']",1
4239,414361,ANYWAYANYDAY,['ANYWAYANYDAY'],1
4240,414361,U BILL COM 514 733 257,"['U', 'BILL', 'COM', '514', '733', '257']",1
4241,414361,HOTEL RIU PLAZA PANAMA,"['HOTEL', 'RIU', 'PLAZA', 'PANAMA']",1
4242,414361,UPCLK COM 1 888 846 95,"['UPCLK', 'COM', '1', '888', '846', '95']",1
4243,414361,AIG TRAVEL INC,"['AIG', 'TRAVEL', 'INC']",1
4244,414361,TIFFANY,['TIFFANY'],2
4245,414361,CLEANSE PLUS WWW CSM12,"['CLEANSE', 'PLUS', 'WWW', 'CSM12']",1
4246,414361,BROWNPAPERTICKETS COM,"['BROWNPAPERTICKETS', 'COM']",1
4247,414361,TAXFREE WORLDWIDE,"['TAXFREE', 'WORLDWIDE']",1
4248,414361,ASKNET COMT APANDASEC,"['ASKNET', 'COMT', 'APANDASEC']",1
4249,414361,PKRSER COM 00800700082,"['PKRSER', 'COM', '00800700082']",1
4250,414361,LINKEDIN 2665743683,['LINKEDIN'],5
4251,414361,EASY CLICK TRAVEL,"['EASY', 'CLICK', 'TRAVEL']",1
4252,414361,EPSON STORE DE,"['EPSON', 'STORE', 'DE']",1
4253,414361,AIR TRANSAT CCA,"['AIR', 'TRANSAT', 'CCA']",1
4254,414361,WWW AVANQUEST COM,"['WWW', 'AVANQUEST', 'COM']",1
4255,414361,AVANQUEST U BILL COM 1,"['AVANQUEST', 'U', 'BILL', 'COM', '1']",1
4256,414361,DHL WSI SHIPMENT,"['DHL', 'WSI', 'SHIPMENT']",1
4257,414361,ZINIO COM,"['ZINIO', 'COM']",1
4258,475542,BEHAVIORAL SCIENCE,"['BEHAVIORAL', 'SCIENCE']",1
4259,475542,CA DEPT INS LICENSE RENEW,"['CA', 'DEPT']",2
4260,475542,CAFRNCHISTXBRDBUSENTYTAX,['CAFRNCHISTXBRDBUSENTYTAX'],1
4261,475542,CHESTER TWP MUNI COURT,"['CHESTER', 'TWP', 'MUNI', 'COURT']",1
4262,475542,CITY OF HAMPTON VIRGINIA,"['CITY', 'OF']",4
4263,475542,CULPEPERCOUNTYFOODSERVICE,['CULPEPERCOUNTYFOODSERVICE'],1
4264,475542,TV CABLE CO OF ANDALUSIA,"['TV', 'CABLE', 'CO', 'OF', 'ANDALUSIA']",1
4265,475542,HALLOWEEN EXPRESS COM,"['HALLOWEEN', 'EXPRESS', 'COM']",1
4266,475542,WWW MINUMEROLOCAL COM,"['WWW', 'MINUMEROLOCAL', 'COM']",1
4267,475542,CITY OF HUDSON ST CROIX E,"['CITY', 'OF', 'HUDSON', 'ST', 'CROIX', 'E']",1
4268,475542,SALT RIVER ELECTRIC COOP,"['SALT', 'RIVER', 'ELECTRIC', 'COOP']",1
4269,475542,SUREWEST 6,"['SUREWEST', '6']",1
4270,475542,PRIMERICA AALC,['PRIMERICA'],2
4271,475542,SLCC EACCOUNTS,"['SLCC', 'EACCOUNTS']",1
4272,475542,ZORO TOOLS INC,"['ZORO', 'TOOLS', 'INC']",1
4273,475542,SC DISTRIBUTION,"['SC', 'DISTRIBUTION']",1
4274,475542,ZIOS ITALIAN KITCHEN,"['ZIOS', 'ITALIAN', 'KITCHEN']",1
4275,475542,GILLETTE STADIUM,"['GILLETTE', 'STADIUM']",1
4276,475542,TUI UNIVERSITY LLC,"['TUI', 'UNIVERSITY', 'LLC']",1
4277,475542,BOE SALES AND USE TAX,"['BOE', 'SALES', 'AND', 'USE', 'TAX']",1
4278,475542,CATAMARAN PHARMACY SERVIC,['CATAMARAN'],2
4279,475542,UMI,['UMI'],1
4280,475542,ELIJAH LIST PUBLICATIONS,"['ELIJAH', 'LIST', 'PUBLICATIONS']",1
4281,475542,LIVING STREAM MINISTRY,"['LIVING', 'STREAM', 'MINISTRY']",1
4282,475542,SCAD ADMISSIONS,['SCAD'],3
4283,475542,GREENVILLE WATER SYSTEM,"['GREENVILLE', 'WATER', 'SYSTEM']",1
4284,475542,HARD ROCK ONLINE,"['HARD', 'ROCK', 'ONLINE']",1
4285,475542,HUDSON TRAIL OUTFITTERS L,"['HUDSON', 'TRAIL', 'OUTFITTERS', 'L']",1
4286,475542,LIFE ESSENTIALS,"['LIFE', 'ESSENTIALS']",1
4287,475542,MAID BRIGADE OF LANCASTER,"['MAID', 'BRIGADE', 'OF', 'LANCASTER']",1
4288,475542,BELLSOUTH DSL EQUIPMENT,"['BELLSOUTH', 'DSL', 'EQUIPMENT']",1
4289,475542,BOOKHOLDERS LLC,"['BOOKHOLDERS', 'LLC']",1
4290,475542,GOTOBUS,['GOTOBUS'],1
4291,475542,REGAL GIFT CERTIFICATE,"['REGAL', 'GIFT', 'CERTIFICATE']",1
4292,475542,AARP DENTAL INSURANCE PLA,"['AARP', 'DENTAL', 'INSURANCE', 'PLA']",1
4293,475542,REGIS UNIV TESTING CENT,"['REGIS', 'UNIV']",2
4294,475542,GREEKBILL INC,"['GREEKBILL', 'INC']",1
4295,475542,ALEX AND ANI COM,"['ALEX', 'AND', 'ANI', 'COM']",1
4296,475542,COAST COMM COL DIST,"['COAST', 'COMM', 'COL', 'DIST']",1
4297,475542,AIKEN ELECTRIC COOPERATIV,"['AIKEN', 'ELECTRIC', 'COOPERATIV']",1
4298,475542,DRAKES ISLAND RESORT LLC,"['DRAKES', 'ISLAND', 'RESORT', 'LLC']",1
4299,475542,HEALTH PROF LIC FEE,"['HEALTH', 'PROF', 'LIC', 'FEE']",1
4300,475542,PIERCES PITT BAR B QUE IN,"['PIERCES', 'PITT', 'BAR', 'B', 'QUE', 'IN']",1
4301,475542,BLACK SWAN HOME COM,"['BLACK', 'SWAN', 'HOME', 'COM']",1
4302,475542,PLANNED PARENTHOOD,"['PLANNED', 'PARENTHOOD']",2
4303,475542,SHOE SHOW 0989,"['SHOE', 'SHOW', '0989']",1
4304,475542,JOES STONE CRAB SHIPPING,"['JOES', 'STONE', 'CRAB']",2
4305,475542,UT FOUNDATION ONLINE GIVI,['UT'],8
4306,475542,ADS INC 1,"['ADS', 'INC', '1']",1
4307,475542,OLD DOMINION FREIGHTLINE,"['OLD', 'DOMINION', 'FREIGHTLINE']",1
4308,475542,SENDGRID,['SENDGRID'],1
4309,475542,DEPAUL UNIV MERLE RESKIN,['DEPAUL'],2
4310,475542,TODD PIPE AND SUPPLY,"['TODD', 'PIPE', 'AND', 'SUPPLY']",1
4311,475542,DMB WAREHOUSE,"['DMB', 'WAREHOUSE']",1
4312,475542,JAFRA COSMETICS INTERNATI,"['JAFRA', 'COSMETICS', 'INTERNATI']",1
4313,475542,MSC CLASS C,"['MSC', 'CLASS', 'C']",1
4314,475542,BOB JONES UNIVERSITY,"['BOB', 'JONES', 'UNIVERSITY']",1
4315,475542,VA DGIF LICENSE SALES,"['VA', 'DGIF', 'LICENSE', 'SALES']",1
4316,475542,HEALTH BEAUTY BUY,"['HEALTH', 'BEAUTY', 'BUY']",1
4317,475542,CARROLL EMC,"['CARROLL', 'EMC']",1
4318,475542,PROTECTION 1,"['PROTECTION', '1']",1
4319,475542,DUTYFREEONBOARD COM,"['DUTYFREEONBOARD', 'COM']",1
4320,475542,FOOT FIRST PODIATRY VPC,"['FOOT', 'FIRST', 'PODIATRY', 'VPC']",1
4321,475542,OLD REPUBLIC HOME PROTECT,"['OLD', 'REPUBLIC', 'HOME', 'PROTECT']",1
4322,475542,COWETA FAYETTE ELECTRIC M,"['COWETA', 'FAYETTE', 'ELECTRIC', 'M']",1
4323,475542,MICRO WORLD SOLUTION LLC,"['MICRO', 'WORLD', 'SOLUTION']",2
4324,475542,SCHOOL PROCESSING CENTER,"['SCHOOL', 'PROCESSING', 'CENTER']",1
4325,475542,AARONS ONLINE PAYMENT F95,['AARONS'],7
4326,475542,WISE INDUSTRIES INC,"['WISE', 'INDUSTRIES', 'INC']",1
4327,475542,RITZ CARLTON,"['RITZ', 'CARLTON']",1
4328,475542,HOME HARDWARE PLUS,"['HOME', 'HARDWARE', 'PLUS']",1
4329,475542,STOKES BROWN TOYOTA OF HI,"['STOKES', 'BROWN', 'TOYOTA', 'OF', 'HI']",1
4330,475542,OYSTER BAY MAINTENANCE,"['OYSTER', 'BAY']",2
4331,475542,CSULB FOUNDATION DONATION,"['CSULB', 'FOUNDATION', 'DONATION']",1
4332,475542,CSU SF ONE CARD,['CSU'],3
4333,475542,CSUSB PARKING,"['CSUSB', 'PARKING']",1
4334,475542,CSU CAL POLY MENTOR APP,['CSU'],4
4335,475542,CSULB PARKING,"['CSULB', 'PARKING']",1
4336,475542,VA DEPT OF CORRECTIONAL E,"['VA', 'DEPT', 'OF', 'CORRECTIONAL', 'E']",1
4337,475542,SHOP LOCUS,"['SHOP', 'LOCUS']",1
4338,475542,ALLGREENPARTS COM,"['ALLGREENPARTS', 'COM']",1
4339,475542,BEACH CAMERA,"['BEACH', 'CAMERA']",1
4340,475542,SAFEWAY INSURANCE COMPANY,"['SAFEWAY', 'INSURANCE', 'COMPANY']",1
4341,475542,FIDELITY LIFE ASSOCIATI,"['FIDELITY', 'LIFE']",2
4342,475542,IOLO TECHNOLOGIES LLC,"['IOLO', 'TECHNOLOGIES', 'LLC']",1
4343,475542,CU TRANSPORTATION SERVICE,"['CU', 'TRANSPORTATION', 'SERVICE']",1
4344,475542,CORNELL CONNECT NE EVENTS,"['CORNELL', 'WEB', 'DUES']",5
4345,475542,91 EXPRESS LANES CSC,"['91', 'EXPRESS', 'LANES']",4
4346,475542,BOSTON COACH,"['BOSTON', 'COACH']",1
4347,475542,PEACHCARE FOR KIDS,"['PEACHCARE', 'FOR', 'KIDS']",1
4348,475542,MICH SOS ONLINE TRANS,"['MICH', 'SOS', 'ONLINE', 'TRANS']",1
4349,475542,JAILATM COM,"['JAILATM', 'COM']",1
4350,475542,USF PARKING INTERNET,['USF'],7
4351,475542,USC STUDENT FIN SRVCS 3 ,['USC'],3
4352,475542,USCARD ONLINE,"['USCARD', 'ONLINE']",1
4353,475542,USC GRADUATE ADMISSION,['USC'],4
4354,475542,KERNELS GOURMET POPCORN I,"['KERNELS', 'GOURMET', 'POPCORN', 'I']",1
4355,475542,TELEFONICA LATINA,"['TELEFONICA', 'LATINA']",1
4356,475542,NEWARK MUNI COURT,"['NEWARK', 'MUNI', 'COURT']",1
4357,475542,FERMI RESEARCH CONFERENCE,"['FERMI', 'RESEARCH', 'CONFERENCE']",1
4358,475542,MAICUS BUILDING SUPPLIES,"['MAICUS', 'BUILDING', 'SUPPLIES']",1
4359,475542,ONESUITE CORPORATION,"['ONESUITE', 'CORPORATION']",1
4360,475542,SALAMANDER OF CHICAGO,"['SALAMANDER', 'OF', 'CHICAGO']",1
4361,475542,CIGAR KING COM,"['CIGAR', 'KING', 'COM']",1
4362,475542,CRAGUNS LODGE AND GOLF RE,"['CRAGUNS', 'LODGE', 'AND', 'GOLF', 'RE']",1
4363,475542,THE LITTLE GYM OF ALPHARE,"['THE', 'LITTLE', 'GYM', 'OF', 'ALPHARE']",1
4364,475542,J W PEPPER AND SON INC,"['J', 'W', 'PEPPER', 'AND', 'SON', 'INC']",1
4365,475542,ROKENBOK COM,"['ROKENBOK', 'COM']",1
4366,475542,CONSUMER CELLULAR INC,"['CONSUMER', 'CELLULAR', 'INC']",1
4367,475542,NVCC CONT ED ONLINE,"['NVCC', 'CONT', 'ED', 'ONLINE']",1
4368,475542,SHOWTIX4U,['SHOWTIX4U'],1
4369,475542,SAM LEVITZ ONLINE,"['SAM', 'LEVITZ', 'ONLINE']",1
4370,475542,LOYOLA UNIV DEPARTMENTAL,"['LOYOLA', 'UNIV', 'DEPARTMENTAL']",1
4371,475542,SHOWSUBMIT COM,"['SHOWSUBMIT', 'COM']",1
4372,475542,INDIAN SUMMER NATIVE AMER,"['INDIAN', 'SUMMER', 'NATIVE', 'AMER']",1
4373,475542,VEN AMERICAN,"['VEN', 'AMERICAN']",1
4374,475542,CITY OF BEVERLY HILLS ON,"['CITY', 'OF', 'BEVERLY', 'HILLS', 'ON']",1
4375,475542,TOWNSHIP OF WASHINGTON,"['TOWNSHIP', 'OF', 'WASHINGTON']",1
4376,475542,MAX MUSCLE,"['MAX', 'MUSCLE']",1
4377,475542,DAILY CAMERA SUBSCRIPTION,"['DAILY', 'CAMERA', 'SUBSCRIPTION']",1
4378,475542,FLINT ENERGIES,"['FLINT', 'ENERGIES']",1
4379,475542,MY BEAUTY STORE,"['MY', 'BEAUTY', 'STORE']",1
4380,475542,PICK YOUR PLUM,"['PICK', 'YOUR', 'PLUM']",1
4381,475542,SELECT COMFORT SC CORP,"['SELECT', 'COMFORT', 'SC', 'CORP']",1
4382,475542,THE UCLA FOUNDATION,"['THE', 'UCLA', 'FOUNDATION']",1
4383,475542,1 800 PETMEDS,"['1', '800', 'PETMEDS']",1
4384,475542,STOWE MOUNTAIN E COMMERCE,"['STOWE', 'MOUNTAIN', 'E', 'COMMERCE']",1
4385,475542,GC DWR ONLINE BILL PMT,"['GC', 'DWR', 'ONLINE', 'BILL', 'PMT']",1
4386,475542,H2O WIRELESS,"['H2O', 'WIRELESS']",1
4387,475542,DAZOR MANUFACTURING CORP,"['DAZOR', 'MANUFACTURING', 'CORP']",1
4388,475542,US BANK VISABUXX CARD,"['US', 'BANK', 'VISABUXX', 'CARD']",1
4389,475542,SUPERIOR COURT OF TULARE,"['SUPERIOR', 'COURT', 'OF', 'TULARE']",1
4390,475542,LENOVO MEDIAN USA INC,"['LENOVO', 'MEDIAN', 'USA', 'INC']",1
4391,475542,SOWESTERN PAYPAMS COM,"['SOWESTERN', 'PAYPAMS', 'COM']",1
4392,475542,MANTECASD PAYPAMS COM,"['MANTECASD', 'PAYPAMS', 'COM']",1
4393,475542,ONEONTA PAYPAMS COM,"['ONEONTA', 'PAYPAMS', 'COM']",1
4394,475542,LEXINGT PAYPAMS COM,"['LEXINGT', 'PAYPAMS', 'COM']",1
4395,475542,PAYPAMS COM 0477,"['PAYPAMS', 'COM', '0477']",1
4396,475542,AL SFA PAYPAMS COM,"['AL', 'SFA', 'PAYPAMS', 'COM']",1
4397,475542,MODESTOCITY PAYPAMS COM,"['MODESTOCITY', 'PAYPAMS', 'COM']",1
4398,475542,MILANSD PAYPAMS COM,"['MILANSD', 'PAYPAMS', 'COM']",1
4399,475542,HOPEDALE PAYPAMS COM,"['HOPEDALE', 'PAYPAMS', 'COM']",1
4400,475542,HARTSELLECITY PAYPAMS COM,"['HARTSELLECITY', 'PAYPAMS', 'COM']",1
4401,475542,WYOMING GAME AND FISH DEP,"['WYOMING', 'GAME', 'AND', 'FISH']",2
4402,475542,GET ME REGISTERED,"['GET', 'ME', 'REGISTERED']",1
4403,475542,ZEROREZ OF PUGET SOUND,"['ZEROREZ', 'OF']",2
4404,475542,FREE NEXT DAY COM,"['FREE', 'NEXT', 'DAY', 'COM']",1
4405,475542,GREEN FAX COM,"['GREEN', 'FAX', 'COM']",1
4406,475542,DEPARTMENT MOTOR VEHICLES,"['DEPARTMENT', 'MOTOR', 'VEHICLES']",1
4407,475542,DEPT MOTOR VEHICLES 246,"['DEPT', 'MOTOR', 'VEHICLES', '246']",1
4408,475542,USA Snackwise Vending,['USA'],3
4409,475542,PENN STATE HERSHEY,"['PENN', 'STATE']",6
4410,475542,GFP LIMITED LICENSES,"['GFP', 'LIMITED', 'LICENSES']",1
4411,475542,EHAM NET LLC,"['EHAM', 'NET', 'LLC']",1
4412,475542,WALTON EMC,"['WALTON', 'EMC']",1
4413,475542,SDCCD NET,"['SDCCD', 'NET']",1
4414,475542,ORSCHELN INTERNET SALES,"['ORSCHELN', 'INTERNET', 'SALES']",1
4415,475542,AUGYTEK,['AUGYTEK'],1
4416,475542,SJ MERCURY NEWS CIRCULATI,"['SJ', 'MERCURY', 'NEWS', 'CIRCULATI']",1
4417,475542,WW GRAINGER,"['WW', 'GRAINGER']",2
4418,475542,PARKING METERS,"['PARKING', 'METERS']",1
4419,475542,EXCELSIOR EMC,"['EXCELSIOR', 'EMC']",1
4420,475542,CITY OF DUBLIN GA,"['CITY', 'OF', 'DUBLIN', 'GA']",1
4421,475542,TRI COUNTY ELECTRIC COOP,"['TRI', 'COUNTY', 'ELECTRIC', 'COOP']",1
4422,475542,CANEY VALLEY ELECTRIC COO,"['CANEY', 'VALLEY', 'ELECTRIC', 'COO']",1
4423,475542,BUTLER PUBLIC POWER DIST,"['BUTLER', 'PUBLIC', 'POWER', 'DIST']",1
4424,475542,BIG SANDY RURAL ELECTRIC,"['BIG', 'SANDY', 'RURAL', 'ELECTRIC']",1
4425,475542,ARKANSAS VALLEY ELECTRIC,"['ARKANSAS', 'VALLEY', 'ELECTRIC']",1
4426,475542,FILTERS FAST,"['FILTERS', 'FAST']",1
4427,475542,DCA REAGAN,"['DCA', 'REAGAN']",1
4428,475542,COAST ELECTRIC POWER ASSO,"['COAST', 'ELECTRIC', 'POWER', 'ASSO']",1
4429,475542,BLUE CROSS AND BLUE SHIEL,"['BLUE', 'CROSS', 'AND', 'BLUE', 'SHIEL']",1
4430,475542,CAREFIRST BLUECROSS BLUES,"['CAREFIRST', 'BLUECROSS', 'BLUES']",1
4431,475542,TOTAL WINE COM 1602,"['TOTAL', 'WINE', 'COM']",9
4432,475542,SALE NATURE,"['SALE', 'NATURE']",1
4433,475542,SHANE CO 0028,"['SHANE', 'CO', '0028']",1
4434,475542,GREYHOUND ACADEMY CASINO,"['GREYHOUND', 'ACADEMY', 'CASINO']",1
4435,475542,CA SECRETARY OF STATE WEB,"['CA', 'SECRETARY', 'OF', 'STATE']",2
4436,475542,DAVINCI MEETINGROOMS,['DAVINCI'],2
4437,475542,SPRAY IT NEW COM,"['SPRAY', 'IT', 'NEW', 'COM']",1
4438,475542,VIKINGS LOCKER ROOM,"['VIKINGS', 'LOCKER', 'ROOM']",1
4439,475542,PRIME TIME SPORTS INC,"['PRIME', 'TIME', 'SPORTS', 'INC']",1
4440,475542,WWW PROCYCLEGEAR COM,"['WWW', 'PROCYCLEGEAR', 'COM']",1
4441,475542,HELENA ATHLETIC CLUB,"['HELENA', 'ATHLETIC', 'CLUB']",1
4442,475542,COLDWELL BANKER BUD CHURC,"['COLDWELL', 'BANKER']",2
4443,475542,MATILDA JANE CLOTHING,"['MATILDA', 'JANE', 'CLOTHING']",1
4444,475542,YOUR WELL BEING,"['YOUR', 'WELL', 'BEING']",1
4445,475542,BLIMPIE SUBS AND SALADS C,['BLIMPIE'],3
4446,475542,KAISER DUES MP,"['KAISER', 'DUES', 'MP']",1
4447,475542,KNOXVILLE HABITAT FOR HUM,"['KNOXVILLE', 'HABITAT', 'FOR', 'HUM']",1
4448,475542,HABITAT FOR HUMANITY OF G,"['HABITAT', 'FOR', 'HUMANITY', 'OF', 'G']",1
4449,475542,CENTURY 21 SCHWARTZ REALT,"['CENTURY', '21', 'SCHWARTZ', 'REALT']",1
4450,475542,MARKET AMERICA INC,"['MARKET', 'AMERICA']",2
4451,475542,UM PATIENT FINL SERVICES,"['UM', 'PATIENT', 'FINL', 'SERVICES']",1
4452,475542,VIDALIA NEUROLOGY,"['VIDALIA', 'NEUROLOGY']",1
4453,475542,CITY OF LA DOT PVB PBPHW,"['CITY', 'OF', 'LA', 'DOT', 'PVB']",2
4454,475542,STAND UP TO CANCER SU2C,"['STAND', 'UP', 'TO', 'CANCER', 'SU2C']",1
4455,475542,STATE OF CALIF DMV INT SC,"['STATE', 'OF', 'CALIF', 'DMV', 'INT', 'SC']",1
4456,475542,CA DMV LICENSE RENEWAL,"['CA', 'DMV', 'LICENSE', 'RENEWAL']",1
4457,475542,STATE OF CALIF DMV INT,"['STATE', 'OF', 'CALIF', 'DMV', 'INT']",1
4458,475542,VA ABC STORE 901,"['VA', 'ABC', 'STORE', '901']",1
4459,475542,KEEPCALLING COM IS,"['KEEPCALLING', 'COM', 'IS']",1
4460,475542,BEFORE BEAUTY,"['BEFORE', 'BEAUTY']",1
4461,475542,APOLLO NUMISMATICS,"['APOLLO', 'NUMISMATICS']",1
4462,475542,L OCCITANE LWEBMO 30800,"['L', 'OCCITANE', 'LWEBMO', '30800']",1
4463,475542,SILHOUETTEMACHINECOM,['SILHOUETTEMACHINECOM'],1
4464,475542,BOOM HEALTH AND BEAUTY,"['BOOM', 'HEALTH', 'AND', 'BEAUTY']",1
4465,475542,HANCOCK FABRICS ONLINE,"['HANCOCK', 'FABRICS', 'ONLINE']",1
4466,475542,HAMPTON ROADS SANITATION,"['HAMPTON', 'ROADS', 'SANITATION']",1
4467,475542,PHILADELPHIA ZOO DEVELOPM,"['PHILADELPHIA', 'ZOO', 'DEVELOPM']",1
4468,475542,WHITE KNIGHT PEST CONTROL,"['WHITE', 'KNIGHT', 'PEST', 'CONTROL']",1
4469,475542,GREENHOUSE FABRICS,"['GREENHOUSE', 'FABRICS']",1
4470,475542,EMBASSY VACATION RESORT,"['EMBASSY', 'VACATION', 'RESORT']",1
4471,475542,MSKCC PHYSICIANS BILLING,"['MSKCC', 'PHYSICIANS', 'BILLING']",1
4472,475542,ARAMARK UVA SUMMER MEAL P,['ARAMARK'],10
4473,475542,COMMERCIAL TIRE INTERNET,"['COMMERCIAL', 'TIRE', 'INTERNET']",1
4474,475542,WELLS FARGO GIFT CARD,"['WELLS', 'FARGO', 'GIFT', 'CARD']",1
4475,475542,STATE RENEWAL BY MAIL,"['STATE', 'RENEWAL', 'BY']",2
4476,475542,ITECHDEVELOPERS COM,"['ITECHDEVELOPERS', 'COM']",1
4477,475542,DENTEGRA,['DENTEGRA'],1
4478,475542,ABC SUPPLY 917,"['ABC', 'SUPPLY', '917']",1
4479,429769,TITANNAKUSESARIREJIE,['TITANNAKUSESARIREJIE'],1
4480,429769,INTERIASHOPPUNANA,['INTERIASHOPPUNANA'],1
4481,429769,HYDAWAY,['HYDAWAY'],1
4482,429769,HIYORI,['HIYORI'],1
4483,429769,GURINKURABU,['GURINKURABU'],1
4484,429769,GOTOITOMISERAKUTENICHIBAT,['GOTOITOMISERAKUTENICHIBAT'],1
4485,429769,GINZAYALADIESKAN,['GINZAYALADIESKAN'],1
4486,429769,GOLF DIGEST G POCKET,"['GOLF', 'DIGEST', 'G', 'POCKET']",1
4487,429769,YAMANAKAYA,['YAMANAKAYA'],1
4488,429769,YAMANAKAFUZURAKUTENICHIBA,['YAMANAKAFUZURAKUTENICHIBA'],1
4489,429769,KUSURINOYAMATO,['KUSURINOYAMATO'],1
4490,429769,DMMRAKUTENSHIHARAI,['DMMRAKUTENSHIHARAI'],1
4491,429769,GYUUTOROYAHOKKAIDOUTOKACH,['GYUUTOROYAHOKKAIDOUTOKACH'],1
4492,429769,HORSALECANDCFUJIMI,['HORSALECANDCFUJIMI'],1
4493,429769,ILPLEUTSURLASEINE,['ILPLEUTSURLASEINE'],1
4494,429769,IWATEEDELWEIN,['IWATEEDELWEIN'],1
4495,429769,KAMAKURAHAM,['KAMAKURAHAM'],1
4496,429769,YAMATONODAGASIYASAN,['YAMATONODAGASIYASAN'],1
4497,429769,SUPPLENOKENNKOUBIKANN,['SUPPLENOKENNKOUBIKANN'],1
4498,429769,SEIBUSEIKARAKUTENITIBATEN,['SEIBUSEIKARAKUTENITIBATEN'],1
4499,429769,TAKAMURAKOHIHAUSU,['TAKAMURAKOHIHAUSU'],1
4500,429769,CRISPINKURISUPIN,['CRISPINKURISUPIN'],1
4501,429769,GREE,['GREE'],1
4502,429769,SHOMEISEMMONKAN,['SHOMEISEMMONKAN'],1
4503,429769,LUSH ONLINE,"['LUSH', 'ONLINE']",1
4504,429769,ASTER,['ASTER'],1
4505,429769,ONAMAE COM RENTAL SERVER,"['ONAMAE', 'COM', 'RENTAL', 'SERVER']",1
4506,429769,CLEANINGSENTAKUOKOKU,['CLEANINGSENTAKUOKOKU'],1
4507,429769,OGAFARM,['OGAFARM'],1
4508,429769,NICOCOPURANTERSAIENENJOYS,['NICOCOPURANTERSAIENENJOYS'],1
4509,429769,TOYSRUSBABIESRUS,['TOYSRUSBABIESRUS'],1
